id,data,dia_semana,horario,uf,br,km,municipio,CAUSA_ACIDENTE,TIPO_ACIDENTE,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
577562,28/01/2024,domingo,30/12/1899,PB,230,"372,5",CONDADO,Retorno proibido,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,4,0,3,1,0,0,4,2,-69082,-375675,SPRF-PB,DEL03-PB,UOP02-DEL03-PB
577659,28/01/2024,domingo,30/12/1899,PB,230,156,CAMPINA GRANDE,Transitar na contramão,Colisão lateral sentido oposto,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Desvio Temporário;Reta;Em Obras,Sim,2,0,0,0,2,0,0,2,-72693,-359138,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
577684,28/01/2024,domingo,30/12/1899,PB,104,93,ESPERANCA,Ingestão de álcool pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-699505412,-3583569282,SPRF-PB,DEL02-PB,UOP04-DEL02-PB
577732,29/01/2024,segunda-feira,30/12/1899,PB,230,203,OLIVEDOS,Velocidade Incompatível,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,1,0,0,2,1,-70962,-362621,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
577791,29/01/2024,segunda-feira,30/12/1899,PB,101,"85,9",BAYEUX,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,2,-714538184,-3491662887,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
577868,29/01/2024,segunda-feira,30/12/1899,PB,230,"159,9",CAMPINA GRANDE,Transitar no Acostamento,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta;Declive,Não,2,0,2,0,0,0,2,2,-72436,-359375,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
577888,29/01/2024,segunda-feira,30/12/1899,PB,230,11,CABEDELO,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Retorno Regulamentado,Sim,3,0,0,1,1,1,1,2,-706474623,-3485019922,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
577937,30/01/2024,terça-feira,30/12/1899,PB,230,"139,7",CAMPINA GRANDE,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Curva,Não,1,0,1,0,0,0,1,1,-72696,-357899,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
577963,30/01/2024,terça-feira,30/12/1899,PB,230,162,CAMPINA GRANDE,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,2,0,1,0,1,0,1,2,-72277,-359439,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
578196,31/01/2024,quarta-feira,30/12/1899,PB,101,86,JOAO PESSOA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,2,0,0,0,2,0,0,1,-715118983,-3491012184,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
578217,31/01/2024,quarta-feira,30/12/1899,PB,230,150,CAMPINA GRANDE,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,1,0,0,1,0,0,1,1,-72515,-358724,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
578227,31/01/2024,quarta-feira,30/12/1899,PB,230,"12,8",CABEDELO,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-7079903,-34849098,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
578276,01/02/2024,quinta-feira,30/12/1899,PB,230,511,CAJAZEIRAS,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-68893,-385959,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
578430,20/01/2024,sábado,30/12/1899,PB,230,22,JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-71495,-348517,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
578560,02/02/2024,sexta-feira,30/12/1899,PB,110,53,SAO JOSE DE ESPINHARAS,Condutor Dormindo,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Ponte,Não,1,0,0,1,0,0,1,1,-674089474,-3741325276,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
578584,02/02/2024,sexta-feira,30/12/1899,PB,230,"338,1",PATOS,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Interseção de Vias,Sim,4,0,0,1,3,0,1,2,-7006802,-37297685,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
578585,02/02/2024,sexta-feira,30/12/1899,PB,230,"27,4",JOAO PESSOA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-71677,-348855,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
578676,03/02/2024,sábado,30/12/1899,PB,104,"118,4",CAMPINA GRANDE,Animais na Pista,Atropelamento de Animal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,1,0,1,0,0,1,1,-719637839,-3587571339,SPRF-PB,DEL02-PB,UOP04-DEL02-PB
578739,03/02/2024,sábado,30/12/1899,PB,104,"154,2",QUEIMADAS,Acessar a via sem observar a presença dos outros veículos,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Declive;Reta,Sim,6,0,5,1,0,0,6,2,-748615789,-3594353813,SPRF-PB,DEL02-PB,UOP03-DEL02-PB
578809,03/02/2024,sábado,30/12/1899,PB,230,81,BAYEUX,Ingestão de álcool pelo condutor,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta;Declive;Viaduto,Sim,2,0,0,0,1,1,0,2,-713059557,-3493393779,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
578925,04/02/2024,domingo,30/12/1899,PB,230,7,CABEDELO,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-7026,-348385,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
578997,04/02/2024,domingo,30/12/1899,PB,230,23,JOAO PESSOA,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,0,2,1,0,2,2,-71562,-348574,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
579058,04/02/2024,domingo,30/12/1899,PB,101,124,CAAPORA,Demais falhas mecânicas ou elétricas,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Dupla,Aclive;Reta,Não,4,0,4,0,0,0,4,1,-746746892,-349772648,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
579149,05/02/2024,segunda-feira,30/12/1899,PB,101,14,MAMANGUAPE,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Não,2,0,2,0,0,0,2,1,-661713815,-3513803934,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
579280,05/02/2024,segunda-feira,30/12/1899,PB,361,82,PIANCO,Animais na Pista,Atropelamento de Animal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,1,0,0,0,1,0,0,1,-718842343,-3791178106,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
579308,06/02/2024,terça-feira,30/12/1899,PB,230,"25,2",JOAO PESSOA,Conversão proibida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Sim,4,0,2,0,2,0,2,2,-7170636,-34871235,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
579341,06/02/2024,terça-feira,30/12/1899,PB,101,"81,7",BAYEUX,Reação tardia ou ineficiente do condutor,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,3,-712508575,-3494513217,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
579405,06/02/2024,terça-feira,30/12/1899,PB,230,"7,1",CABEDELO,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,3,0,2,0,1,0,2,2,-7026,-348385,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
579413,06/02/2024,terça-feira,30/12/1899,PB,230,"156,5",CAMPINA GRANDE,Pista Escorregadia,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Declive,Sim,2,0,2,0,0,0,2,1,-72693,-359138,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
579423,06/02/2024,terça-feira,30/12/1899,PB,230,462,SOUSA,Ultrapassagem Indevida,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,1,0,1,0,0,0,1,1,-677861015,-3823404908,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
579548,07/02/2024,quarta-feira,30/12/1899,PB,230,88,JOAO PESSOA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-716684328,-3489676237,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
579624,07/02/2024,quarta-feira,30/12/1899,PB,230,"83,5",CALDAS BRANDAO,Manobra de mudança de faixa,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,0,1,0,0,1,1,-716861783,-3534677804,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
579657,07/02/2024,quarta-feira,30/12/1899,PB,101,86,JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,0,1,0,0,1,1,-715118983,-3491012184,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
579737,08/02/2024,quinta-feira,30/12/1899,PB,101,"99,2",CONDE,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,-72557332,-3493469152,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
579843,08/02/2024,quinta-feira,30/12/1899,PB,230,"351,5",PATOS,Mal súbito do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1,0,0,1,0,0,1,1,-69485,-37398,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
579876,08/02/2024,quinta-feira,30/12/1899,PB,230,73,SOBRADO,Velocidade Incompatível,Colisão com objeto,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Não,1,1,0,0,0,0,0,1,-718958614,-3526003686,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
579912,09/02/2024,sexta-feira,30/12/1899,PB,230,263,JUNCO DO SERIDO,Acostamento em desnível,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-6984,-367279,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
579969,09/02/2024,sexta-feira,30/12/1899,PB,230,17,JOAO PESSOA,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado;Reta,Sim,1,0,1,0,0,0,1,1,-71121,-348426,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
580046,09/02/2024,sexta-feira,30/12/1899,PB,101,"82,1",BAYEUX,Condutor deixou de manter distância do veículo da frente,Engavetamento,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,0,0,3,0,0,3,-712911,-3493714,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
580048,09/02/2024,sexta-feira,30/12/1899,PB,230,"36,4",SANTA RITA,Reação tardia ou ineficiente do condutor,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,3,-71246,-349473,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
580499,11/02/2024,domingo,30/12/1899,PB,230,28,JOAO PESSOA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Curva,Sim,1,0,1,0,0,0,1,1,-71651,-348941,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
580509,11/02/2024,domingo,30/12/1899,PB,230,7,CABEDELO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,4,0,4,0,0,0,4,2,-70355,-348429,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
580563,11/02/2024,domingo,30/12/1899,PB,230,"76,7",RIACHAO DO POCO,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,3,0,0,2,1,0,2,2,-71852162,-3529422283,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
580566,11/02/2024,domingo,30/12/1899,PB,230,4,CABEDELO,Reação tardia ou ineficiente do condutor,Colisão com objeto,Sem Vítimas,Anoitecer,Decrescente,Chuva,Dupla,Viaduto,Sim,1,0,0,0,1,0,0,1,-70004,-348284,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
580575,11/02/2024,domingo,30/12/1899,PB,101,88,JOAO PESSOA,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Interseção de Vias;Viaduto;Reta,Sim,3,0,1,0,2,0,1,3,-716470016,-3489993643,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
580601,11/02/2024,domingo,30/12/1899,PB,230,514,CAJAZEIRAS,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Simples,Aclive,Não,2,0,0,1,1,0,1,1,-68753,-386397,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
580753,12/02/2024,segunda-feira,30/12/1899,PB,101,"115,7",PEDRAS DE FOGO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Aclive;Reta,Não,3,0,1,0,2,0,1,2,-7396321,-3495577703,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
580774,12/02/2024,segunda-feira,30/12/1899,PB,104,104,ESPERANCA,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,2,0,0,0,2,1,-708061598,-3585413977,SPRF-PB,DEL02-PB,UOP04-DEL02-PB
580883,13/02/2024,terça-feira,30/12/1899,PB,230,"91,8",GURINHEM,Pista Escorregadia,Tombamento,Com Vítimas Fatais,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,3,1,1,0,1,0,1,2,-71746,-354022,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
580936,13/02/2024,terça-feira,30/12/1899,PB,230,16,JOAO PESSOA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,2,-71039,-348458,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
580966,13/02/2024,terça-feira,30/12/1899,PB,101,"81,5",BAYEUX,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta;Retorno Regulamentado,Sim,3,0,2,0,1,0,2,2,-712911,-3493714,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
581041,14/02/2024,quarta-feira,30/12/1899,PB,104,"100,6",ESPERANCA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Ponte;Reta,Não,3,0,3,0,0,0,3,1,-704513085,-3585718356,SPRF-PB,DEL02-PB,UOP04-DEL02-PB
581079,14/02/2024,quarta-feira,30/12/1899,PB,104,"145,9",QUEIMADAS,Animais na Pista,Atropelamento de Animal,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Curva,Não,2,0,0,0,2,0,0,1,-7425687,-35895172,SPRF-PB,DEL02-PB,UOP03-DEL02-PB
581080,14/02/2024,quarta-feira,30/12/1899,PB,101,81,SANTA RITA,Condutor deixou de manter distância do veículo da frente,Engavetamento,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,5,0,0,0,5,0,0,5,-712508575,-3494513217,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
581093,14/02/2024,quarta-feira,30/12/1899,PB,101,86,JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,9,0,1,0,8,0,1,4,-715118983,-3491012184,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
581155,14/02/2024,quarta-feira,30/12/1899,PB,230,"15,1",JOAO PESSOA,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,2,1,0,0,3,2,-7098476,-34847892,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
581192,14/02/2024,quarta-feira,30/12/1899,PB,230,"213,4",SOLEDADE,Pedestre andava na pista,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,2,0,0,0,2,1,-70705,-36348,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
581194,14/02/2024,quarta-feira,30/12/1899,PB,230,"122,2",RIACHAO DO BACAMARTE,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,4,0,4,0,0,0,4,1,-72466,-356577,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
581202,14/02/2024,quarta-feira,30/12/1899,PB,230,157,CAMPINA GRANDE,Pista Escorregadia,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Desvio Temporário;Declive;Em Obras;Reta,Sim,1,0,1,0,0,0,1,1,-7264,-359199,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
581218,14/02/2024,quarta-feira,30/12/1899,PB,230,157,CAMPINA GRANDE,Pista Escorregadia,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Em Obras;Declive;Desvio Temporário;Reta,Sim,1,0,1,0,0,0,1,1,-726638,-35917033,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
581245,15/02/2024,quinta-feira,30/12/1899,PB,230,11,CABEDELO,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Sim,3,0,1,1,1,0,2,2,-70596,-348506,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
581269,15/02/2024,quinta-feira,30/12/1899,PB,101,84,BAYEUX,Chuva,Colisão com objeto,Sem Vítimas,Amanhecer,Crescente,Chuva,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,-713957906,-3492312806,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
581301,15/02/2024,quinta-feira,30/12/1899,PB,230,20,JOAO PESSOA,Acostamento em desnível,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,1,0,0,1,1,-71337,-348544,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
581340,15/02/2024,quinta-feira,30/12/1899,PB,427,"37,9",POMBAL,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de Vias;Reta,Sim,2,0,1,0,1,0,1,2,-6769112,-37794952,SPRF-PB,DEL03-PB,UOP02-DEL03-PB
581531,16/02/2024,sexta-feira,30/12/1899,PB,230,"5,2",CABEDELO,Manobra de mudança de faixa,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-7.01,-348312,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
581706,17/02/2024,sábado,30/12/1899,PB,230,"18,6",JOAO PESSOA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Dupla,Curva,Sim,2,0,2,0,0,0,2,1,-71198,-348453,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
581862,18/02/2024,domingo,30/12/1899,PB,230,"24,4",JOAO PESSOA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta;Em Obras,Sim,3,0,2,0,1,0,2,2,-71707,-348684,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
581903,18/02/2024,domingo,30/12/1899,PB,104,"191,5",ALCANTIL,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Declive,Não,1,0,1,0,0,0,1,1,-772990593,-3607500026,SPRF-PB,DEL02-PB,UOP03-DEL02-PB
581914,18/02/2024,domingo,30/12/1899,PB,405,"23,8",SAO JOAO DO RIO DO PEIXE,Acumulo de água sobre o pavimento,Colisão frontal,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Simples,Reta,Não,2,0,0,2,0,0,2,2,-664318,-38427895,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
581991,19/02/2024,segunda-feira,30/12/1899,PB,230,"339,9",PATOS,Mal súbito do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-7000493,-37307329,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
582008,19/02/2024,segunda-feira,30/12/1899,PB,230,463,SOUSA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-67783,-382256,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
582111,19/02/2024,segunda-feira,30/12/1899,PB,230,516,CAJAZEIRAS,Demais falhas mecânicas ou elétricas,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,-68753,-386397,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
582278,20/02/2024,terça-feira,30/12/1899,PB,101,89,JOAO PESSOA,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta;Retorno Regulamentado;Declive,Sim,1,0,1,0,0,0,1,1,-71710694,-3489765372,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
582383,21/02/2024,quarta-feira,30/12/1899,PB,361,103,PIANCO,Animais na Pista,Atropelamento de Animal,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,1,0,0,0,1,0,0,1,-726918302,-3806443198,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
582404,21/02/2024,quarta-feira,30/12/1899,PB,230,16,JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,4,0,1,0,3,0,1,4,-71039,-348458,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
582415,21/02/2024,quarta-feira,30/12/1899,PB,230,16,JOAO PESSOA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,4,0,3,0,1,0,3,2,-710695074,-3484390855,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
582497,21/02/2024,quarta-feira,30/12/1899,PB,230,"20,7",JOAO PESSOA,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-71337,-348544,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
582559,22/02/2024,quinta-feira,30/12/1899,PB,230,74,SOBRADO,Acumulo de água sobre o pavimento,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,3,0,3,0,0,0,3,1,-71894,-352596,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
582607,22/02/2024,quinta-feira,30/12/1899,PB,230,11,CABEDELO,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-70596,-348506,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
582633,22/02/2024,quinta-feira,30/12/1899,PB,230,"23,8",JOAO PESSOA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Amanhecer,Decrescente,Nublado,Simples,Reta,Sim,3,0,3,0,0,0,3,2,-71562,-348574,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
582733,23/02/2024,sexta-feira,30/12/1899,PB,230,"162,7",CAMPINA GRANDE,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,1,1,1,0,2,2,-722688783,-3594373584,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
582828,23/02/2024,sexta-feira,30/12/1899,PB,230,36,SANTA RITA,Ingestão de álcool pelo condutor,Colisão com objeto,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Curva,Não,1,0,0,1,0,0,1,1,-71246,-349473,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
582832,23/02/2024,sexta-feira,30/12/1899,PB,101,99,CONDE,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Retorno Regulamentado,Não,2,0,1,0,1,0,1,2,-726088953,-3493581176,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
582857,15/02/2024,quinta-feira,30/12/1899,PB,230,16,JOAO PESSOA,Ausência de reação do condutor,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Declive;Reta,Sim,9,0,3,0,5,1,3,5,-71039,-348458,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
